year,country,region,rank,score,gdp,social_support,health,freedom,generosity,corruption,rank_change,score_change,iso3,gdp_change,social_support_change,health_change,freedom_change,generosity_change,corruption_change
2015,Rwanda,Sub-Saharan Africa,154,3.465,0.22208,0.7737,0.42864,0.5920099999999999,0.22628,0.55191,NA,NA,RWA,NA,NA,NA,NA,NA,NA
2016,Rwanda,Sub-Saharan Africa,152,3.5149999999999997,0.32846000000000003,0.61586,0.31865,0.5432,0.23552,0.5052099999999999,-2,0.04999999999999982,RWA,0.10638000000000003,-0.1578400000000001,-0.10999000000000003,-0.04880999999999991,0.009239999999999998,-0.046700000000000075
2017,Rwanda,Africa,151,3.47099995613098,0.36874589323997503,0.9457070231437681,0.3264248073101041,0.5818438529968261,0.25275602936744707,0.45522001385688804,-1,-0.04400004386901957,RWA,0.040285893239975,0.3298470231437681,0.007774807310104104,0.038643852996826045,0.01723602936744706,-0.0499899861431119
2018,Rwanda,Africa,151,3.408,0.33199999999999996,0.896,0.4,0.636,0.2,0.444,0,-0.0629999561309802,RWA,-0.03674589323997507,-0.04970702314376807,0.07357519268989593,0.05415614700317395,-0.052756029367447055,-0.011220013856888034
2019,Rwanda,Africa,152,3.3339999999999996,0.359,0.711,0.614,0.555,0.21700000000000003,0.41100000000000003,1,-0.07400000000000029,RWA,0.027000000000000024,-0.18500000000000005,0.21399999999999997,-0.08099999999999996,0.017000000000000015,-0.032999999999999974
2015,Saudi Arabia,Middle East and Northern Africa,35,6.4110000000000005,1.39541,1.0839299999999998,0.72025,0.31048000000000003,0.13706000000000002,0.32524,NA,NA,SAU,NA,NA,NA,NA,NA,NA
2016,Saudi Arabia,Middle East and Northern Africa,34,6.3790000000000004,1.4895299999999998,0.8482900000000001,0.59267,0.37904,0.15457,0.30008,-1,-0.03200000000000003,SAU,0.09411999999999976,-0.23563999999999974,-0.12757999999999992,0.06855999999999995,0.017509999999999998,-0.02515999999999996
2017,Saudi Arabia,Asia,37,6.343999862670899,1.5306235551834098,1.2866775989532502,0.5901483297348019,0.449750572443008,0.147616013884544,0.27343225479126,3,-0.03500013732910112,SAU,0.04109355518340996,0.4383875989532501,-0.002521670265198117,0.07071057244300799,-0.006953986115456001,-0.026647745208740026
2018,Saudi Arabia,Asia,33,6.371,1.379,1.331,0.633,0.509,0.098,0.127,-4,0.027000137329101115,SAU,-0.15162355518340975,0.04432240104674978,0.042851670265198094,0.05924942755699203,-0.04961601388454401,-0.14643225479125999
2019,Saudi Arabia,Asia,28,6.375,1.4029999999999998,1.357,0.7949999999999999,0.43900000000000006,0.08,0.132,-5,0.0039999999999995595,SAU,0.0239999999999998,0.026000000000000023,0.16199999999999992,-0.06999999999999995,-0.018000000000000002,0.0050000000000000044
2015,Senegal,Sub-Saharan Africa,142,3.904,0.36498,0.97619,0.43540000000000006,0.36772,0.20843000000000003,0.10713000000000002,NA,NA,SEN,NA,NA,NA,NA,NA,NA
2016,Senegal,Sub-Saharan Africa,128,4.219,0.44314,0.77416,0.40457000000000004,0.31056,0.19103,0.11681,-14,0.3150000000000004,SEN,0.07815999999999995,-0.20203000000000004,-0.030830000000000024,-0.05715999999999999,-0.017400000000000027,0.00967999999999998
2017,Senegal,Africa,115,4.534999847412109,0.479309022426605,1.17969191074371,0.409362852573395,0.377922266721725,0.18346889317035703,0.11546044796705202,-13,0.31599984741210907,SEN,0.036169022426605024,0.4055319107437101,0.004792852573394957,0.06736226672172502,-0.007561106829642977,-0.0013495520329479815
2018,Senegal,Africa,109,4.631,0.42900000000000005,1.117,0.43300000000000005,0.406,0.138,0.082,-6,0.09600015258789085,SEN,-0.050309022426604955,-0.06269191074371006,0.023637147426605054,0.028077733278275008,-0.045468893170357016,-0.03346044796705201
2019,Senegal,Africa,111,4.681,0.45,1.1340000000000001,0.5710000000000001,0.29200000000000004,0.15300000000000002,0.07200000000000001,2,0.04999999999999982,SEN,0.020999999999999963,0.017000000000000126,0.138,-0.11399999999999999,0.015000000000000013,-0.009999999999999995
2015,Serbia,Central and Eastern Europe,87,5.122999999999999,0.92053,1.0096399999999999,0.7483599999999999,0.20107,0.19231,0.026170000000000002,NA,NA,SRB,NA,NA,NA,NA,NA,NA
2016,Serbia,Central and Eastern Europe,86,5.177,1.03437,0.8132900000000001,0.6458,0.15718000000000001,0.20737,0.043390000000000005,-1,0.05400000000000027,SRB,0.11384000000000005,-0.1963499999999998,-0.10255999999999987,-0.043889999999999985,0.01505999999999999,0.017220000000000003
2017,Serbia,Europe,73,5.394999980926509,1.06931757926941,1.2581897974014298,0.65078467130661,0.208715528249741,0.220125883817673,0.040903780609369306,-13,0.21799998092650963,SRB,0.034947579269410056,0.4448997974014297,0.004984671306609956,0.051535528249740975,0.012755883817673008,-0.0024862193906306992
2018,Serbia,Europe,78,5.398,0.975,1.369,0.6849999999999999,0.28800000000000003,0.134,0.043000000000000003,5,0.0030000190734904564,SRB,-0.09431757926941009,0.11081020259857022,0.034215328693389946,0.07928447175025904,-0.086125883817673,0.002096219390630698
2019,Serbia,Europe,70,5.603,1.004,1.383,0.8540000000000001,0.28200000000000003,0.137,0.039,-8,0.20500000000000007,SRB,0.029000000000000026,0.014000000000000012,0.16900000000000015,-0.006000000000000005,0.0030000000000000027,-0.0040000000000000036
2015,Sierra Leone,Sub-Saharan Africa,123,4.507,0.3302399999999999,0.9557100000000001,0,0.40840000000000004,0.21488000000000002,0.08786000000000001,NA,NA,SLE,NA,NA,NA,NA,NA,NA
2016,Sierra Leone,Sub-Saharan Africa,111,4.635,0.36485,0.628,0,0.30685,0.23897000000000002,0.08196,-12,0.1280000000000001,SLE,0.034610000000000085,-0.32771000000000006,0,-0.10155000000000003,0.02409,-0.0059000000000000025
2017,Sierra Leone,Africa,106,4.709000110626221,0.36842092871666005,0.9841360449790949,0.00556475389748812,0.318697690963745,0.29304090142250105,0.07109517604112633,-5,0.07400011062622092,SLE,0.003570928716660038,0.3561360449790949,0.00556475389748812,0.011847690963744995,0.05407090142250104,-0.01086482395887367
2018,Sierra Leone,Africa,113,4.571000000000001,0.256,0.8130000000000001,0,0.355,0.23800000000000002,0.053000000000000005,7,-0.13800011062622008,SLE,-0.11242092871666004,-0.17113604497909485,-0.00556475389748812,0.036302309036254976,-0.05504090142250104,-0.01809517604112633
2019,Sierra Leone,Africa,129,4.374,0.268,0.8410000000000001,0.24200000000000002,0.309,0.252,0.045,16,-0.19700000000000095,SLE,0.01200000000000001,0.028000000000000025,0.24200000000000002,-0.045999999999999985,0.013999999999999985,-0.008000000000000007
2015,Singapore,Southeastern Asia,24,6.798,1.5218599999999998,1.02,1.02525,0.54252,0.31105,0.4921,NA,NA,SGP,NA,NA,NA,NA,NA,NA
2016,Singapore,Southeastern Asia,22,6.739000000000001,1.64555,0.86758,0.9471900000000001,0.4877,0.32706,0.46987000000000007,-2,-0.058999999999999275,SGP,0.1236900000000003,-0.15242,-0.07805999999999991,-0.05481999999999998,0.016010000000000024,-0.022229999999999916
2017,Singapore,Asia,26,6.57200002670288,1.6922776699066204,1.3538143634796098,0.9494923949241639,0.549840569496155,0.34596598148345903,0.4643077850341801,4,-0.1669999732971208,SGP,0.04672766990662036,0.4862343634796098,0.002302394924163842,0.062140569496154985,0.01890598148345901,-0.005562214965819989
2018,Singapore,Asia,34,6.343,1.529,1.4509999999999998,1.008,0.631,0.261,0.457,8,-0.22900002670288,SGP,-0.16327766990662052,0.09718563652039003,0.05850760507583608,0.081159430503845,-0.08496598148345902,-0.007307785034180059
2019,Singapore,Asia,34,6.262,1.572,1.4629999999999999,1.141,0.556,0.271,0.453,0,-0.0810000000000004,SGP,0.04300000000000015,0.01200000000000001,0.133,-0.07499999999999996,0.010000000000000009,-0.0040000000000000036
2015,Slovakia,Central and Eastern Europe,45,5.995,1.1689100000000001,1.2699899999999997,0.7890199999999999,0.31751,0.16893000000000002,0.03431000000000001,NA,NA,SVK,NA,NA,NA,NA,NA,NA
2016,Slovakia,Central and Eastern Europe,45,6.078,1.2797299999999998,1.08268,0.70367,0.23391000000000003,0.13837,0.02947,0,0.08300000000000018,SVK,0.1108199999999997,-0.18730999999999964,-0.08534999999999993,-0.08359999999999998,-0.03056000000000003,-0.0048400000000000075
2017,Slovakia,Europe,40,6.09800004959106,1.3253935575485198,1.5050592422485398,0.7127329111099239,0.2958174645900731,0.13654448091983803,0.024210851639509198,-5,0.02000004959105972,SVK,0.04566355754852003,0.42237924224853973,0.009062911109923855,0.06190746459007304,-0.001825519080161958,-0.005259148360490802
2018,Slovakia,Europe,39,6.173,1.21,1.537,0.776,0.354,0.118,0.014,-1,0.07499995040894003,SVK,-0.11539355754851988,0.0319407577514601,0.06326708889007615,0.058182535409926905,-0.01854448091983804,-0.010210851639509197
2019,Slovakia,Europe,38,6.1979999999999995,1.246,1.504,0.881,0.33399999999999996,0.12100000000000001,0.014,-1,0.024999999999999467,SVK,0.03600000000000003,-0.03299999999999992,0.10499999999999998,-0.020000000000000018,0.0030000000000000165,0
2015,Slovenia,Central and Eastern Europe,55,5.848,1.1849800000000001,1.27385,0.8733700000000001,0.6085499999999999,0.25328,0.03787,NA,NA,SVN,NA,NA,NA,NA,NA,NA
2016,Slovenia,Central and Eastern Europe,63,5.768,1.29947,1.05613,0.7915099999999998,0.5316400000000001,0.25738000000000005,0.03635,8,-0.08000000000000007,SVN,0.11448999999999976,-0.2177199999999999,-0.08186000000000027,-0.07690999999999981,0.004100000000000048,-0.0015200000000000005
2017,Slovenia,Europe,62,5.75799989700317,1.3412059545517003,1.45251882076263,0.790828227996826,0.5725758075714111,0.24264909327030204,0.045128978788852706,-1,-0.010000102996829519,SVN,0.04173595455170043,0.39638882076263005,-6.81772003173875e-4,0.04093580757141102,-0.014730906729698012,0.008778978788852705
2018,Slovenia,Europe,51,5.948,1.2189999999999999,1.506,0.8560000000000001,0.633,0.16,0.051000000000000004,-11,0.19000010299683012,SVN,-0.12220595455170047,0.05348117923736995,0.06517177200317414,0.060424192428588874,-0.08264909327030204,0.005871021211147298
2019,Slovenia,Europe,44,6.117999999999999,1.258,1.523,0.9530000000000001,0.5640000000000001,0.14400000000000002,0.057,-7,0.16999999999999904,SVN,0.039000000000000146,0.016999999999999904,0.09699999999999998,-0.06899999999999995,-0.015999999999999986,0.005999999999999998
2016,Somalia,Sub-Saharan Africa,76,5.44,0,0.33612999999999993,0.11466000000000001,0.5677800000000001,0.27225,0.3118,NA,NA,SOM,NA,NA,NA,NA,NA,NA
2017,Somalia,Africa,93,5.15100002288818,0.022643184289336194,0.7211513519287109,0.11398913711309398,0.6021269559860228,0.291631311178207,0.28241032361984314,17,-0.28899997711182035,SOM,0.022643184289336194,0.385021351928711,-6.70862886906029e-4,0.034346955986022776,0.019381311178207017,-0.02938967638015688
2018,Somalia,Africa,98,4.982,0,0.712,0.115,0.6739999999999999,0.23800000000000002,0.28200000000000003,5,-0.16900002288817983,SOM,-0.022643184289336194,-0.009151351928710971,0.001010862886906022,0.0718730440139771,-0.05363131117820699,-4.103236198431115e-4
2019,Somalia,Africa,112,4.667999999999999,0,0.698,0.268,0.559,0.24300000000000002,0.27,14,-0.31400000000000095,SOM,0,-0.014000000000000012,0.15300000000000002,-0.11499999999999988,0.0050000000000000044,-0.01200000000000001
2016,Somaliland Region,Sub-Saharan Africa,97,5.0569999999999995,0.25558000000000003,0.7586200000000001,0.33108,0.39130000000000004,0.5147900000000001,0.36794,NA,NA,SML,NA,NA,NA,NA,NA,NA
2015,Somaliland region,Sub-Saharan Africa,91,5.0569999999999995,0.18847,0.95152,0.43873,0.46582000000000007,0.50318,0.39928,NA,NA,SML,NA,NA,NA,NA,NA,NA
2015,South Africa,Sub-Saharan Africa,113,4.6419999999999995,0.92049,1.1846800000000002,0.27688000000000007,0.33207,0.11973,0.08883999999999999,NA,NA,ZAF,NA,NA,NA,NA,NA,NA
2016,South Africa,Sub-Saharan Africa,116,4.4590000000000005,1.02416,0.9605299999999999,0.18611,0.42483000000000004,0.13656000000000001,0.08415,3,-0.18299999999999894,ZAF,0.10366999999999993,-0.2241500000000003,-0.09077000000000007,0.09276000000000006,0.01683000000000001,-0.004689999999999986
2017,South Africa,Africa,101,4.828999996185299,1.05469870567322,1.38478863239288,0.187080070376396,0.47924673557281505,0.13936237990856198,0.07250949740409848,-15,0.36999999618529866,ZAF,0.030538705673220035,0.4242586323928801,9.70070376396015e-4,0.05441673557281501,0.0028023799085619694,-0.01164050259590152
2018,South Africa,Africa,105,4.723999999999999,0.9400000000000001,1.41,0.32999999999999996,0.516,0.10300000000000001,0.056,4,-0.10499999618529987,ZAF,-0.11469870567321994,0.02521136760711995,0.14291992962360395,0.03675326442718496,-0.036362379908561976,-0.016509497404098482
2019,South Africa,Africa,106,4.7219999999999995,0.96,1.351,0.46900000000000003,0.389,0.13,0.055,1,-0.0019999999999997797,ZAF,0.019999999999999907,-0.05899999999999994,0.13900000000000007,-0.127,0.026999999999999996,-0.0010000000000000009
2015,South Korea,Eastern Asia,47,5.984,1.24461,0.9577400000000001,0.9653799999999999,0.33208,0.18556999999999998,0.07857000000000001,NA,NA,KOR,NA,NA,NA,NA,NA,NA
2016,South Korea,Eastern Asia,57,5.835,1.35948,0.72194,0.88645,0.25168,0.18824000000000002,0.07716000000000002,10,-0.14900000000000002,KOR,0.11487000000000003,-0.23580000000000012,-0.07892999999999994,-0.08039999999999997,0.0026700000000000335,-0.0014099999999999946
2017,South Korea,Asia,55,5.837999820709229,1.4016784429550198,1.12827444076538,0.9002140760421751,0.2579216659069061,0.20667436718940702,0.06328266859054568,-2,0.0029998207092294393,KOR,0.04219844295501973,0.40633444076537995,0.01376407604217511,0.006241665906906058,0.018434367189406997,-0.013877331409454338
2018,South Korea,Asia,57,5.875,1.266,1.204,0.9550000000000001,0.24400000000000002,0.17500000000000002,0.051000000000000004,2,0.037000179290770596,KOR,-0.13567844295501974,0.07572555923461999,0.054785923957825,-0.01392166590690605,-0.031674367189407,-0.012282668590545678
2019,South Korea,Asia,54,5.895,1.301,1.2189999999999999,1.036,0.15900000000000003,0.17500000000000002,0.056,-3,0.019999999999999574,KOR,0.03499999999999992,0.014999999999999902,0.08099999999999996,-0.08499999999999999,0,0.0049999999999999975
2016,South Sudan,Sub-Saharan Africa,143,3.8319999999999994,0.39394,0.18519,0.15781000000000003,0.19662,0.25899,0.13015,NA,NA,SSD,NA,NA,NA,NA,NA,NA
2017,South Sudan,Africa,147,3.5910000801086395,0.39724862575531,0.6013231277465819,0.16348600387573203,0.14706243574619307,0.28567081689834606,0.11679351329803501,4,-0.24099991989135994,SSD,0.0033086257553099907,0.41613312774658195,0.005676003875732,-0.04955756425380692,0.02668081689834606,-0.013356486701964973
2018,South Sudan,Africa,154,3.254,0.33699999999999997,0.608,0.17700000000000002,0.112,0.224,0.10600000000000001,7,-0.33700008010863947,SSD,-0.06024862575531004,0.006676872253418065,0.013513996124267985,-0.03506243574619307,-0.061670816898346054,-0.010793513298035004
2019,South Sudan,Africa,156,2.8529999999999998,0.306,0.5750000000000001,0.29500000000000004,0.01,0.202,0.091,2,-0.40100000000000025,SSD,-0.030999999999999972,-0.03299999999999992,0.11800000000000002,-0.10200000000000001,-0.021999999999999992,-0.015000000000000013
2015,Spain,Western Europe,36,6.329,1.23011,1.3137899999999998,0.9556200000000001,0.45951000000000003,0.18227,0.06398,NA,NA,ESP,NA,NA,NA,NA,NA,NA
2016,Spain,Western Europe,37,6.361,1.34253,1.12945,0.8789600000000001,0.37545,0.17665,0.06137,1,0.03200000000000003,ESP,0.11241999999999996,-0.18433999999999973,-0.07666000000000006,-0.08406000000000002,-0.005619999999999986,-0.0026099999999999943
2017,Spain,Europe,34,6.402999877929689,1.3843978643417405,1.5320909023284899,0.8889605998992919,0.408781230449677,0.19013357162475594,0.07091409713029859,-3,0.04199987792968951,ESP,0.0418678643417405,0.4026409023284898,0.010000599899291807,0.03333123044967701,0.013483571624755941,0.009544097130298586
2018,Spain,Europe,36,6.31,1.251,1.538,0.965,0.449,0.14200000000000002,0.07400000000000001,2,-0.09299987792968967,ESP,-0.1333978643417406,0.005909097671510155,0.07603940010070809,0.040218769550323,-0.04813357162475593,0.0030859028697014235
2019,Spain,Europe,30,6.353999999999999,1.286,1.484,1.062,0.362,0.15300000000000002,0.079,-6,0.043999999999999595,ESP,0.03500000000000014,-0.05400000000000005,0.09700000000000009,-0.08700000000000002,0.01100000000000001,0.0049999999999999906
2015,Sri Lanka,Southern Asia,132,4.271000000000001,0.8352400000000001,1.01905,0.7080599999999999,0.53726,0.40828000000000003,0.09179000000000001,NA,NA,LKA,NA,NA,NA,NA,NA,NA
2016,Sri Lanka,Southern Asia,117,4.415,0.9731799999999999,0.8478300000000001,0.62007,0.50817,0.46978000000000003,0.07964,-15,0.14399999999999924,LKA,0.13793999999999984,-0.17121999999999993,-0.0879899999999999,-0.02908999999999995,0.0615,-0.012150000000000008
2017,Sri Lanka,Asia,120,4.44000005722046,1.0098501443862902,1.2599763870239296,0.6251308321952821,0.5612132549285891,0.4908635616302491,0.07365396618843081,3,0.025000057220459837,LKA,0.03667014438629024,0.4121463870239295,0.005060832195282083,0.05304325492858908,0.021083561630249048,-0.005986033811569189
2018,Sri Lanka,Asia,116,4.471000000000001,0.918,1.314,0.6719999999999999,0.585,0.307,0.05,-4,0.0309999427795411,LKA,-0.09185014438629013,0.0540236129760705,0.04686916780471784,0.023786745071410875,-0.18386356163024908,-0.02365396618843081
2019,Sri Lanka,Asia,130,4.366,0.9490000000000001,1.265,0.8310000000000001,0.47000000000000003,0.24400000000000002,0.047,14,-0.10500000000000131,LKA,0.031000000000000028,-0.049000000000000155,0.15900000000000014,-0.11499999999999994,-0.06299999999999997,-0.0030000000000000027
2015,Sudan,Sub-Saharan Africa,118,4.55,0.52107,1.01404,0.36878,0.10081,0.19061999999999998,0.1466,NA,NA,SDN,NA,NA,NA,NA,NA,NA
2016,Sudan,Sub-Saharan Africa,133,4.139,0.6306900000000001,0.81928,0.29759,0,0.18077,0.10039000000000001,15,-0.4109999999999996,SDN,0.10962000000000005,-0.19476000000000004,-0.07118999999999998,-0.10081,-0.009849999999999998,-0.04621
2017,Sudan,Africa,130,4.13899993896484,0.65951669216156,1.2140085697174101,0.29092082381248513,0.014995855279266801,0.182317450642586,0.08984751999378197,-3,-6.103516003719278e-8,SDN,0.028826692161559864,0.3947285697174101,-0.006669176187514891,0.014995855279266801,0.001547450642586018,-0.010542480006218033
2018,Sudan,Africa,137,4.139,0.605,1.24,0.312,0.016,0.134,0.082,7,6.103516003719278e-8,SDN,-0.054516692161559965,0.025991430282589878,0.02107917618751487,0.001004144720733199,-0.048317450642585996,-0.00784751999378197
2015,Suriname,Latin America and Caribbean,40,6.269,0.99534,0.972,0.6082,0.5965699999999999,0.16991000000000003,0.13633,NA,NA,SUR,NA,NA,NA,NA,NA,NA
2016,Suriname,Latin America and Caribbean,40,6.269,1.09686,0.77866,0.50933,0.52234,0.16665,0.12692,0,0,SUR,0.10151999999999994,-0.19333999999999996,-0.09887000000000001,-0.07422999999999991,-0.0032600000000000406,-0.009410000000000002
2015,Swaziland,Sub-Saharan Africa,101,4.866999999999999,0.7120599999999999,1.07284,0.07566000000000002,0.30658,0.18259,0.0306,NA,NA,SWZ,NA,NA,NA,NA,NA,NA
2019,Swaziland,Africa,135,4.212,0.811,1.149,0,0.313,0.07400000000000001,0.135,34,-0.6549999999999994,SWZ,0.09894000000000014,0.07616,-0.07566000000000002,0.006419999999999981,-0.10858999999999999,0.1044
2015,Sweden,Western Europe,8,7.363999999999999,1.33171,1.28907,0.9108700000000001,0.6598,0.36262,0.43844000000000005,NA,NA,SWE,NA,NA,NA,NA,NA,NA
2016,Sweden,Western Europe,10,7.291,1.4518099999999998,1.08764,0.83121,0.5821799999999999,0.38254,0.40867000000000003,2,-0.07299999999999862,SWE,0.12009999999999987,-0.20143,-0.07966000000000006,-0.07762000000000013,0.019919999999999993,-0.02977000000000002
2017,Sweden,Europe,9,7.283999919891361,1.4943872690200801,1.4781621694564802,0.8308751583099371,0.6129240989685061,0.38539925217628496,0.384398728609085,-1,-0.007000080108639395,SWE,0.0425772690200803,0.3905221694564802,-3.3484169006292586e-4,0.03074409896850616,0.0028592521762849654,-0.024271271390915006
2018,Sweden,Europe,9,7.313999999999999,1.355,1.501,0.913,0.659,0.28500000000000003,0.383,0,0.030000080108638194,SWE,-0.13938726902008014,0.022837830543519733,0.08212484169006296,0.04607590103149395,-0.10039925217628493,-0.0013987286090850204
2019,Sweden,Europe,7,7.343,1.387,1.4869999999999999,1.009,0.5740000000000001,0.267,0.373,-2,0.029000000000000803,SWE,0.03200000000000003,-0.014000000000000012,0.09599999999999986,-0.08499999999999996,-0.018000000000000016,-0.010000000000000009
2015,Switzerland,Western Europe,1,7.587,1.3965100000000001,1.34951,0.94143,0.6655699999999999,0.29678000000000004,0.41978000000000004,NA,NA,CHE,NA,NA,NA,NA,NA,NA
2016,Switzerland,Western Europe,2,7.509,1.5273299999999999,1.14524,0.8630300000000001,0.5855699999999999,0.28083,0.41203,1,-0.0779999999999994,CHE,0.13081999999999971,-0.20426999999999995,-0.07839999999999991,-0.07999999999999996,-0.01595000000000002,-0.007750000000000035
2017,Switzerland,Europe,4,7.49399995803833,1.5649795532226598,1.5169117450714098,0.858131289482117,0.6200705766677861,0.29054927825927707,0.367007285356522,2,-0.015000041961670263,CHE,0.03764955322265995,0.37167174507140976,-0.004898710517883043,0.034500576667786165,0.009719278259277042,-0.04502271464347801
2018,Switzerland,Europe,5,7.487,1.42,1.549,0.927,0.6599999999999999,0.256,0.357,1,-0.006999958038329979,CHE,-0.14497955322265987,0.03208825492859013,0.06886871051788301,0.03992942333221383,-0.03454927825927706,-0.010007285356522011
2019,Switzerland,Europe,6,7.48,1.452,1.526,1.052,0.5720000000000001,0.263,0.34299999999999997,1,-0.006999999999999673,CHE,0.03200000000000003,-0.02299999999999991,0.125,-0.08799999999999986,0.007000000000000006,-0.014000000000000012
2015,Syria,Middle East and Northern Africa,156,3.006,0.6631999999999999,0.47489000000000003,0.72193,0.15684000000000003,0.47179,0.18906,NA,NA,SYR,NA,NA,NA,NA,NA,NA
2016,Syria,Middle East and Northern Africa,156,3.069,0.74719,0.14866000000000001,0.62994000000000006,0.06912,0.48397000000000007,0.17233,0,0.06300000000000017,SYR,0.08399000000000012,-0.32623,-0.0919899999999999,-0.08772000000000003,0.01218000000000008,-0.016729999999999995
2017,Syria,Asia,152,3.4619998931884797,0.777153134346008,0.39610260725021407,0.5005333423614499,0.08153944462537768,0.493663728237152,0.15134713053703308,-4,0.3929998931884797,SYR,0.029963134346007947,0.24744260725021405,-0.1294066576385502,0.012419444625377682,0.009693728237151922,-0.02098286946296693
2018,Syria,Asia,150,3.4619999999999997,0.689,0.382,0.539,0.088,0.376,0.14400000000000002,-2,1.0681152007308015e-7,SYR,-0.08815313434600802,-0.014102607250214061,0.03846665763855017,0.006460555374622312,-0.11766372823715199,-0.007347130537033064
2019,Syria,Asia,149,3.4619999999999997,0.619,0.378,0.44,0.013000000000000001,0.33099999999999996,0.14100000000000001,-1,0,SYR,-0.06999999999999995,-0.0040000000000000036,-0.09900000000000003,-0.075,-0.04500000000000004,-0.0030000000000000027
2015,Taiwan,Eastern Asia,38,6.298,1.29098,1.07617,0.8753000000000001,0.39740000000000003,0.25376,0.08129000000000002,NA,NA,TWN,NA,NA,NA,NA,NA,NA
2016,Taiwan,Eastern Asia,34,6.3790000000000004,1.39729,0.9262400000000001,0.79565,0.32377,0.25495,0.0663,-4,0.0810000000000004,TWN,0.1063099999999999,-0.14993,-0.07965000000000011,-0.07363000000000003,0.0011900000000000244,-0.014990000000000017
2018,Taiwan,Asia,26,6.441000000000001,1.365,1.436,0.8570000000000001,0.41800000000000004,0.15100000000000002,0.07800000000000001,-8,0.06200000000000028,TWN,-0.03228999999999993,0.5097599999999999,0.06135000000000013,0.09423000000000004,-0.10394999999999999,0.011700000000000016
2019,Taiwan,Asia,25,6.446000000000001,1.368,1.43,0.914,0.351,0.24200000000000002,0.097,-1,0.004999999999999893,TWN,0.0030000000000001137,-0.006000000000000005,0.05699999999999994,-0.06700000000000006,0.091,0.01899999999999999
2017,Taiwan Province of China,Asia,33,6.421999931335449,1.4336265325546296,1.38456535339355,0.793984234333038,0.36146658658981307,0.2583604753017431,0.0638292357325554,NA,NA,TWN,NA,NA,NA,NA,NA,NA
2015,Tajikistan,Central and Eastern Europe,106,4.7860000000000005,0.39047000000000004,0.8556300000000001,0.5737900000000001,0.47216,0.22974000000000003,0.15072000000000002,NA,NA,TJK,NA,NA,NA,NA,NA,NA
2016,Tajikistan,Central and Eastern Europe,100,4.996,0.48835000000000006,0.75602,0.53119,0.4340800000000001,0.25998000000000004,0.13509000000000002,-6,0.20999999999999996,TJK,0.09788000000000002,-0.09961000000000009,-0.04260000000000008,-0.03807999999999995,0.030240000000000017,-0.015630000000000005
2017,Tajikistan,Asia,96,5.04099988937378,0.524713635444641,1.27146327495575,0.529235124588013,0.4715667068958281,0.24899764358997306,0.146377146244049,-4,0.044999889373779745,TJK,0.03636363544464094,0.5154432749557499,-0.0019548754119870226,0.037486706895828004,-0.010982356410026983,0.011287146244048973
2018,Tajikistan,Asia,88,5.199,0.47400000000000003,1.1660000000000001,0.598,0.29200000000000004,0.187,0.034,-8,0.15800011062621966,TJK,-0.05071363544464097,-0.10546327495574981,0.06876487541198695,-0.17956670689582804,-0.06199764358997306,-0.11237714624404899
2019,Tajikistan,Asia,74,5.467,0.493,1.098,0.718,0.389,0.23,0.14400000000000002,-14,0.2679999999999998,TJK,0.01899999999999996,-0.06800000000000006,0.12,0.09699999999999998,0.04300000000000001,0.11000000000000001
2015,Tanzania,Sub-Saharan Africa,146,3.781,0.2852,1.00268,0.38215,0.32878,0.34376999999999996,0.05747,NA,NA,TZA,NA,NA,NA,NA,NA,NA
2016,Tanzania,Sub-Saharan Africa,149,3.666,0.47155,0.77623,0.357,0.3176,0.31472,0.05099,3,-0.11500000000000021,TZA,0.18635000000000002,-0.22645000000000004,-0.025150000000000006,-0.011180000000000023,-0.029049999999999965,-0.00648
2017,Tanzania,Africa,153,3.34899997711182,0.5111358761787411,1.0419898033142099,0.36450928449630693,0.39001777768135104,0.35425636172294606,0.06603510677814482,4,-0.31700002288817997,TZA,0.0395858761787411,0.2657598033142099,0.007509284496306945,0.07241777768135105,0.039536361722946056,0.015045106778144822
2018,Tanzania,Africa,153,3.303,0.455,0.991,0.381,0.48100000000000004,0.27,0.097,0,-0.04599997711182002,TZA,-0.056135876178741106,-0.05098980331420988,0.016490715503693076,0.090982222318649,-0.08425636172294604,0.03096489322185518
2019,Tanzania,Africa,153,3.231,0.47600000000000003,0.885,0.499,0.41700000000000004,0.276,0.14700000000000002,0,-0.07200000000000006,TZA,0.02100000000000002,-0.10599999999999998,0.118,-0.064,0.006000000000000005,0.05000000000000002
2015,Thailand,Southeastern Asia,34,6.455,0.9669,1.26504,0.7384999999999999,0.5566400000000001,0.5763,0.03187,NA,NA,THA,NA,NA,NA,NA,NA,NA
2016,Thailand,Southeastern Asia,33,6.474,1.0893,1.04477,0.64915,0.49552999999999997,0.5869599999999999,0.02833,-1,0.019000000000000128,THA,0.12239999999999995,-0.22026999999999997,-0.08934999999999993,-0.061110000000000164,0.010659999999999892,-0.0035400000000000015
2017,Thailand,Asia,32,6.42399978637695,1.12786877155304,1.4257924556732198,0.647239029407501,0.5802007317543029,0.572123110294342,0.03161273524165151,-1,-0.05000021362305063,THA,0.03856877155304006,0.3810224556732198,-0.0019109705924990061,0.0846707317543029,-0.014836889705657885,0.0032827352416515063
